SA2_MAIN16,SA2_5DIG16,SA2_NAME16,SA3_CODE16,SA3_NAME16,SA4_CODE16,SA4_NAME16,GCC_CODE16,GCC_NAME16,STE_CODE16,STE_NAME16,AREASQKM16,GCC_CODE16_2,GCC_NAME16_2,STE_CODE16_2,STE_NAME16_2,AREASQKM16_2,xcoord,ycoord
"102011028","11028",Avoca Beach - Copacabana,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,6.437600000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.430177019623,-33.4754203175293
"102011029","11029",Box Head - MacMasters Beach,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,32.085999999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.384750880558,-33.5085347994093
"102011030","11030",Calga - Kulnura,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,767.951199999999972,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.175312192956,-33.3397352645893
"102011031","11031",Erina - Green Point,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,33.793399999999998,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.402494453011,-33.423248768043
"102011032","11032",Gosford - Springfield,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,16.912400000000002,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.347889304988,-33.4252584057345
"102011033","11033",Kariong,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,8.306300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.294527629818,-33.4397208652748
"102011034","11034",Kincumber - Picketts Valley,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,12.088699999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.403118501206,-33.4698064265921
"102011035","11035",Narara,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,7.702100000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.33421458327,-33.3960963506298
"102011036","11036",Niagara Park - Lisarow,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,16.731600000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.37282242985,-33.3842808441086
"102011037","11037",Point Clare - Koolewong,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,6.787400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.316329339212,-33.448222490686
"102011038","11038",Saratoga - Davistown,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,4.768300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.357560105882,-33.4774984981281
"102011039","11039",Terrigal - North Avoca,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,10.107300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.428071586021,-33.4450377236426
"102011040","11040",Umina - Booker Bay - Patonga,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,25.228400000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.29818406692,-33.5291795837951
"102011041","11041",Wamberal - Forresters Beach,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,13.722099999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.44994696848,-33.4097100096433
"102011042","11042",Woy Woy - Blackwall,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,17.422499999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.305681667584,-33.4851797179743
"102011043","11043",Wyoming,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,8.381000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.364057499855,-33.4047437992491
"102021044","11044",Bateau Bay - Killarney Vale,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,10.859500000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.467450404242,-33.3796074961604
"102021045","11045",Blue Haven - San Remo,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,20.979700000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.52417507356,-33.2040613730691
"102021046","11046",Budgewoi - Buff Point - Halekulani,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,9.353100000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.560870184312,-33.2266566615488
"102021047","11047",Chittaway Bay - Tumbi Umbi,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,24.498600000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.428280564042,-33.3544850831578
"102021048","11048",Gorokan - Kanwal - Charmhaven,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,11.249000000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.494749772284,-33.2579419498845
"102021049","11049",Jilliby - Yarramalong,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,346.766200000000026,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.3241499732,-33.1729874909615
"102021050","11050",Lake Munmorah - Mannering Park,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,35.494599999999998,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.575949219645,-33.1804619280254
"102021051","11051",Ourimbah - Fountaindale,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,114.117199999999997,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.335132711475,-33.3165178340011
"102021052","11052",Summerland Point - Gwandalan,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,9.179300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.576904246733,-33.1409752020208
"102021053","11053",The Entrance,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,13.857600000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.512022219816,-33.3291013609245
"102021054","11054",Toukley - Norah Head,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,10.521599999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.554586641562,-33.2730699942178
"102021055","11055",Tuggerah - Kangy Angy,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,27.846299999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.412176456498,-33.3048788542227
"102021056","11056",Warnervale - Wadalba,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,42.890000000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.458151080046,-33.2420313502958
"102021057","11057",Wyong,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,15.033400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.435216370554,-33.2765724041728
"115011290","11290",Baulkham Hills (East),"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,8.308100000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.988037644651,-33.7599864411358
"115011291","11291",Baulkham Hills (West) - Bella Vista,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,10.963100000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.964472390123,-33.7424053750984
"115011294","11294",Glenhaven,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,7.230900000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.998846097392,-33.7021110520237
"115011296","11296",West Pennant Hills,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,7.829100000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.030295730154,-33.7499909415584
"115011553","11553",Castle Hill - Central,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,4.151200000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.987885223829,-33.733587550646
"115011554","11554",Castle Hill - East,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,2.072000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.024190524128,-33.7224292820927
"115011555","11555",Castle Hill - North,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,6.814900000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.999479611297,-33.7199703617943
"115011556","11556",Castle Hill - South,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,4.127700000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.009652643067,-33.7416340570688
"115011557","11557",Castle Hill - West,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,1.636300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.974875499863,-33.7188748247445
"115011558","11558",Cherrybrook,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,8.251400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.04613374209,-33.721963993011
"115011559","11559",Kellyville,"11501",Baulkham Hills,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,10.641000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.957445932703,-33.7118697791641
"115021297","11297",Dural - Kenthurst - Wisemans Ferry,"11502",Dural - Wisemans Ferry,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,377.539600000000007,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.982314266626,-33.5465055499533
"115021298","11298",Galston - Laughtondale,"11502",Dural - Wisemans Ferry,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,191.699000000000012,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.078607498514,-33.549476021459
"115031299","11299",Bilpin - Colo - St Albans,"11503",Hawkesbury,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,2160.160100000000057,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.782943871761,-33.2707925723085
"115031300","11300",Kurrajong Heights - Ebenezer,"11503",Hawkesbury,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,331.850000000000023,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.748627049555,-33.5271949682912
"115041301","11301",Pitt Town - McGraths Hill,"11504",Rouse Hill - McGraths Hill,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,81.551599999999993,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.880410670371,-33.6024710375526
"115041302","11302",Rouse Hill - Beaumont Hills,"11504",Rouse Hill - McGraths Hill,"115",Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,"1",New South Wales,36.672499999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.921107564039,-33.6630276869217
"116011303","11303",Blacktown (East) - Kings Park,"11601",Blacktown,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,7.975300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.911550090296,-33.7568493607882
"116011304","11304",Blacktown (North) - Marayong,"11601",Blacktown,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,7.382900000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.889312295986,-33.7485997427929
"116011306","11306",Doonside - Woodcroft,"11601",Blacktown,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,9.910600000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.871954522849,-33.7649246986281
"116011307","11307",Lalor Park - Kings Langley,"11601",Blacktown,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,11.799799999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.939065342897,-33.7617677486339
"116011308","11308",Seven Hills - Toongabbie,"11601",Blacktown,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,11.203300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.925730257561,-33.7931195283106
"116011560","11560",Blacktown (South),"11601",Blacktown,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,3.359400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.908156764758,-33.7870027884011
"116011561","11561",Blacktown (West),"11601",Blacktown,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,4.675300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.892044851863,-33.7779747046667
"116021309","11309",Glenwood,"11602",Blacktown - North,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,5.118600000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.934881492492,-33.7356933255921
"116021310","11310",Parklea - Kellyville Ridge,"11602",Blacktown - North,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,9.813200000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.917776220931,-33.7103471888385
"116021312","11312",Riverstone - Marsden Park,"11602",Blacktown - North,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,79.421000000000006,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.845834568385,-33.692051302342
"116021562","11562",Acacia Gardens,"11602",Blacktown - North,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,0.946600000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.913897579163,-33.7333707716172
"116021563","11563",Quakers Hill,"11602",Blacktown - North,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,7.767500000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.890792684973,-33.7241347690141
"116031313","11313",Bidwill - Hebersham - Emerton,"11603",Mount Druitt,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,6.095000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.818131731448,-33.7407186561215
"116031314","11314",Glendenning - Dean Park,"11603",Mount Druitt,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,5.142500000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.855800301933,-33.7441272822539
"116031315","11315",Hassall Grove - Plumpton,"11603",Mount Druitt,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,6.205300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.837603810758,-33.7435218332221
"116031316","11316",Lethbridge Park - Tregear,"11603",Mount Druitt,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,11.267200000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.788225715603,-33.7318637075321
"116031317","11317",Mount Druitt - Whalan,"11603",Mount Druitt,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,8.685499999999999,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.812854653205,-33.764974045272
"116031318","11318",Prospect Reservoir,"11603",Mount Druitt,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,30.691700000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.86440243397,-33.8090286158106
"116031319","11319",Rooty Hill - Minchinbury,"11603",Mount Druitt,"116",Sydney - Blacktown,1GSYD,Greater Sydney,"1",New South Wales,14.624400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,150.843203458995,-33.7800978035421
"117011320","11320",Banksmeadow,"11701",Botany,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,3.368300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.215241004464,-33.9558240340987
"117011321","11321",Botany,"11701",Botany,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,3.430800000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.200621117776,-33.9490907910767
"117011322","11322",Mascot - Eastlakes,"11701",Botany,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,6.165000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.201279110154,-33.9294088093701
"117011323","11323",Pagewood - Hillsdale - Daceyville,"11701",Botany,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,3.118700000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.222927323076,-33.9408284879065
"117011324","11324",Port Botany Industrial,"11701",Botany,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,2.804400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.222503356863,-33.9721366215506
"117011325","11325",Sydney Airport,"11701",Botany,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,8.910600000000001,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.178604867985,-33.9443301087921
"117021326","11326",Marrickville,"11702",Marrickville - Sydenham - Petersham,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,5.812700000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.155552069954,-33.9112593682216
"117021327","11327",Petersham - Stanmore,"11702",Marrickville - Sydenham - Petersham,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,3.003300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.161962424442,-33.8947278352333
"117021328","11328",Sydenham - Tempe - St Peters,"11702",Marrickville - Sydenham - Petersham,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,3.853900000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.169385461735,-33.9203477429441
"117031329","11329",Darlinghurst,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,0.856900000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.219439782436,-33.8779095844683
"117031330","11330",Erskineville - Alexandria,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,4.320000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.191463815942,-33.9084858917241
"117031331","11331",Glebe - Forest Lodge,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,2.301800000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.184771877702,-33.8792037448498
"117031332","11332",Newtown - Camperdown - Darlington,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,3.281200000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.182246568526,-33.8938010295053
"117031333","11333",Potts Point - Woolloomooloo,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,1.459100000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.224078439912,-33.8701336495854
"117031334","11334",Pyrmont - Ultimo,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,1.491300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.195186866829,-33.873221205241
"117031335","11335",Redfern - Chippendale,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,2.163100000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.20163023321,-33.8922638093279
"117031336","11336",Surry Hills,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,1.316400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.211975330504,-33.8856195603556
"117031337","11337",Sydney - Haymarket - The Rocks,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,4.293400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.207962253559,-33.8680874615108
"117031338","11338",Waterloo - Beaconsfield,"11703",Sydney Inner City,"117",Sydney - City and Inner South,1GSYD,Greater Sydney,"1",New South Wales,3.580900000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.206663855015,-33.9092503968414
"118011339","11339",Bondi - Tamarama - Bronte,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,2.496300000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.264983515148,-33.8999737546679
"118011340","11340",Bondi Beach - North Bondi,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,2.460500000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.275401490115,-33.8871043684641
"118011341","11341",Bondi Junction - Waverly,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,2.523400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.250789402905,-33.8971819293735
"118011342","11342",Centennial Park,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,1.978600000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.234255760741,-33.8983612374134
"118011343","11343",Double Bay - Bellevue Hill,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,4.714000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.249568343566,-33.8776140465741
"118011344","11344",Dover Heights,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,1.870500000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.27974730557,-33.871053362724
"118011345","11345",Paddington - Moore Park,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,3.725000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.224983309361,-33.8902454898878
"118011346","11346",Rose Bay - Vaucluse - Watsons Bay,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,5.136100000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.274137046008,-33.8599774493623
"118011347","11347",Woollahra,"11801",Eastern Suburbs - North,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,1.280500000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.243669967829,-33.8867943023726
"118021348","11348",Coogee - Clovelly,"11802",Eastern Suburbs - South,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,3.835600000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.256209695988,-33.9218621387736
"118021350","11350",Malabar - La Perouse - Chifley,"11802",Eastern Suburbs - South,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,11.825400000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.244015910261,-33.972620298728
"118021564","11564",Kensington (NSW),"11802",Eastern Suburbs - South,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,2.642200000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.220751211389,-33.9133752914531
"118021565","11565",Kingsford,"11802",Eastern Suburbs - South,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,2.014100000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.228961521545,-33.9251554565211
"118021566","11566",Maroubra - North,"11802",Eastern Suburbs - South,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,1.811200000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.250412456346,-33.939223245241
"118021567","11567",Maroubra - South,"11802",Eastern Suburbs - South,"118",Sydney - Eastern Suburbs,1GSYD,Greater Sydney,"1",New South Wales,2.065000000000000,1GSYD,Greater Sydney,"1",New South Wales,12368.193300000000818,151.248765810607,-33.9483304338564
